d;x;y;z;z_lisse;pente;x_prime_lisse;y_prime_lisse;x_seconde_lisse;y_seconde_lisse;courbure
510;151.13;233.48;5.64;5.64;-0.4;-0.82;-0.568333333;0;1.9686E-15;-1.62545E-15
511;150.31;232.91;5.64;5.64;-0.1;-0.82;-0.575833333;3.93721E-15;-6.49351E-05;5.29301E-05
512;149.49;232.33;5.64;5.64;0.0;-0.82;-0.575833333;0;6.49351E-05;-5.29301E-05
513;148.67;231.76;5.64;5.64;0.0;-0.82;-0.568333333;-9.84302E-16;-5.90581E-15;4.31306E-15
514;147.85;231.19;5.64;5.64;-0.1;-0.82;-0.575833333;-9.84302E-16;-6.49351E-05;5.29301E-05
515;147.03;230.61;5.64;5.64;-0.4;-0.82;-0.575833333;0.000606061;6.49351E-05;0.000293985
516;146.21;230.04;5.63;5.63;-0.4;-0.82;-0.568333333;0.000757576;-0.000606061;0.000933958
517;145.39;229.47;5.63;5.63;-0.1;-0.820833333;-0.575833333;0.001796537;-0.001428571;0.002189526
518;144.57;228.89;5.63;5.63;0.0;-0.814166667;-0.575;0.002337662;-0.003095238;0.003902225
519;143.76;228.32;5.63;5.63;0.0;-0.815833333;-0.573333333;0.002922078;-0.004285714;0.005216327
520;142.94;227.74;5.63;5.63;-0.1;-0.81;-0.585;0.002554113;-0.003939394;0.004696861
521;142.14;227.15;5.63;5.63;-0.4;-0.804166667;-0.596666667;0.002164502;-0.003528139;0.004112063
522;141.33;226.55;5.62;5.62;-0.4;-0.805;-0.595833333;0.001147186;-0.002510823;0.002692447
523;140.53;225.96;5.62;5.62;-0.3;-0.805;-0.588333333;0.002640693;-0.003030303;0.00402823
524;139.72;225.37;5.62;5.62;-0.3;-0.805;-0.595833333;0.006904762;-0.007943723;0.010461009
525;138.92;224.77;5.61;5.61;-1.0;-0.8075;-0.5925;0.012272727;-0.014393939;0.018806824
526;138.11;224.18;5.61;5.60;0.7;-0.794166667;-0.605;0.01525974;-0.019177489;0.024582905
527;137.34;223.55;5.6;5.63;3.9;-0.746666667;-0.6575;0.015692641;-0.019199134;0.025034668
528;136.61;222.87;5.7;5.68;4.4;-0.726666667;-0.689166667;0.012640693;-0.015995671;0.020244046
529;135.88;222.18;5.71;5.72;1.7;-0.73;-0.691666667;0.008484848;-0.01;0.012948536
530;135.15;221.49;5.71;5.71;-0.2;-0.73;-0.684166667;0.003787879;-0.004025974;0.005522348
531;134.42;220.81;5.71;5.71;0.0;-0.730833333;-0.685;0.002554113;-0.001601732;0.002905587
532;133.69;220.12;5.71;5.71;-1.3;-0.725;-0.684166667;0.003528139;-0.002922078;0.004575449
533;132.97;219.44;5.69;5.68;-4.1;-0.72;-0.689166667;0.004502165;-0.004502165;0.006408108
534;132.25;218.74;5.63;5.63;-5.2;-0.715;-0.700833333;0.004285714;-0.00508658;0.006616718
535;131.54;218.04;5.57;5.58;-3.2;-0.71;-0.705;0.003138528;-0.003679654;0.004817085
536;130.83;217.33;5.57;5.56;-0.5;-0.704166667;-0.710833333;0.004004329;-0.004220779;0.005808653
537;130.13;216.62;5.57;5.57;0.3;-0.704166667;-0.710833333;0.007056277;-0.006082251;0.009282951
538;129.42;215.91;5.57;5.57;0.0;-0.714166667;-0.701666667;0.009329004;-0.008354978;0.012468345
539;128.71;215.21;5.57;5.57;0.0;-0.691666667;-0.7175;0.011038961;-0.009848485;0.014883678
540;128.04;214.47;5.57;5.57;0.0;-0.655833333;-0.754166667;0.010324675;-0.0095671;0.014084504
541;127.39;213.71;5.57;5.57;0.0;-0.654166667;-0.755833333;0.008376623;-0.007770563;0.011427976
542;126.73;212.96;5.57;5.57;0.0;-0.655;-0.755;0.00538961;-0.005995671;0.008007729
543;126.08;212.2;5.57;5.57;0.0;-0.655;-0.755;0.004155844;-0.004307359;0.005967484
544;125.42;211.45;5.57;5.57;0.0;-0.656666667;-0.7525;0.005649351;-0.00487013;0.007477577
545;124.77;210.69;5.57;5.57;0.0;-0.645833333;-0.770833333;0.006645022;-0.005519481;0.008541873
546;124.13;209.91;5.57;5.57;0.0;-0.629166667;-0.781666667;0.006277056;-0.00465368;0.00775465
547;123.51;209.13;5.57;5.57;0.0;-0.6175;-0.78;0.004675325;-0.003333333;0.005794324
548;122.89;208.35;5.57;5.57;0.0;-0.625833333;-0.78;0.002359307;-0.001212121;0.002598583
549;122.26;207.57;5.57;5.57;0.0;-0.625;-0.78;0.001450216;-0.000606061;0.001512168
550;121.64;206.79;5.57;5.57;0.0;-0.625;-0.78;0.004761905;-0.004393939;0.006469958
551;121.01;206.01;5.57;5.57;0.0;-0.626666667;-0.779166667;0.01034632;-0.008160173;0.013178937
552;120.39;205.23;5.57;5.57;0.1;-0.618333333;-0.780833333;0.013852814;-0.010541126;0.017543807
553;119.78;204.44;5.57;5.57;0.4;-0.585;-0.816666667;0.014718615;-0.010822511;0.018101825
554;119.22;203.6;5.58;5.58;0.4;-0.55;-0.839166667;0.012683983;-0.008939394;0.015405541
555;118.67;202.77;5.58;5.58;0.1;-0.555;-0.829166667;0.008398268;-0.006082251;0.010408734
556;118.11;201.94;5.58;5.58;0.1;-0.555;-0.83;0.003419913;-0.002424242;0.004203356
557;117.56;201.11;5.58;5.58;0.4;-0.555;-0.829166667;0.00021645;2.1645E-05;0.000168586
558;117;200.28;5.59;5.59;0.4;-0.555;-0.835833333;0.00038961;-0.00021645;0.000441374
559;116.45;199.44;5.59;5.59;0.3;-0.555;-0.835833333;0.000974026;-0.00038961;0.001020176
560;115.89;198.61;5.59;5.59;0.4;-0.555833333;-0.829166667;0.002186147;-0.001385281;0.002596409
561;115.34;197.78;5.6;5.60;0.4;-0.549166667;-0.829166667;0.003917749;-0.002554113;0.004728185
562;114.79;196.95;5.6;5.60;0.1;-0.551666667;-0.834166667;0.00465368;-0.002900433;0.005480618
563;114.24;196.11;5.6;5.60;0.0;-0.54;-0.845833333;0.004329004;-0.003354978;0.005416059
564;113.71;195.26;5.6;5.60;0.0;-0.528333333;-0.851666667;0.003138528;-0.002121212;0.003768379
565;113.18;194.41;5.6;5.60;0.0;-0.529166667;-0.844166667;0.002142857;-0.000995671;0.00236185
566;112.65;193.57;5.6;5.60;0.0;-0.535833333;-0.845;0.00038961;-0.000238095;0.000456019
567;112.11;192.72;5.6;5.60;0.0;-0.535833333;-0.845;-0.000541126;0.000238095;-0.00058383
568;111.58;191.88;5.6;5.60;0.0;-0.528333333;-0.844166667;0;-0.00021645;0.000115787
569;111.05;191.03;5.6;5.60;0.0;-0.535833333;-0.851666667;0.000541126;-0.000606061;0.000771156
570;110.51;190.18;5.6;5.60;0.0;-0.535833333;-0.844166667;0.00021645;6.49351E-05;0.000147985
571;109.98;189.34;5.6;5.60;0.0;-0.529166667;-0.844166667;-0.00017316;-6.49351E-05;-0.000113061
572;109.45;188.49;5.6;5.60;0.0;-0.529166667;-0.851666667;0.00017316;0.000606061;-0.00017185
573;108.92;187.64;5.6;5.60;0.0;-0.535833333;-0.844166667;0.00038961;0.00021645;0.000213
574;108.38;186.8;5.6;5.60;0.0;-0.535833333;-0.845;-0.00038961;-0.000238095;-0.000201296
575;107.85;185.95;5.6;5.60;0.0;-0.529166667;-0.845;-0.00017316;0.000238095;-0.000274764
576;107.32;185.11;5.6;5.60;0.0;-0.529166667;-0.844166667;0.00017316;-0.00021645;0.000263621
577;106.79;184.26;5.6;5.60;0.0;-0.535833333;-0.851666667;-0.00021645;-0.000606061;0.000137822
578;106.25;183.41;5.6;5.60;0.0;-0.535833333;-0.844166667;6.49351E-05;6.49351E-05;2.00296E-05
579;105.72;182.57;5.6;5.60;0.0;-0.528333333;-0.844166667;0.000757576;-6.49351E-05;0.000682249
580;105.19;181.72;5.6;5.60;0.0;-0.536666667;-0.851666667;0.001125541;0;0.000939709
581;104.65;180.87;5.6;5.60;0.0;-0.53;-0.844166667;0.001038961;-0.000541126;0.001175262
582;104.13;180.03;5.6;5.60;0.0;-0.523333333;-0.844166667;0.000974026;-0.000822511;0.001278499
583;103.6;179.18;5.6;5.60;0.1;-0.530833333;-0.850833333;0.000930736;-0.000584416;0.00109277
584;103.07;178.33;5.6;5.60;0.4;-0.530833333;-0.85;0.0004329;-0.000757576;0.000765189
585;102.54;177.48;5.61;5.61;0.4;-0.524166667;-0.85;-0.00038961;-0.000606061;-1.35479E-05
586;102.02;176.63;5.61;5.61;0.3;-0.524166667;-0.85;0.00038961;0;0.000332539
587;101.49;175.78;5.61;5.61;0.4;-0.530833333;-0.85;0.00017316;0;0.000146245
588;100.96;174.93;5.62;5.62;0.4;-0.530833333;-0.85;-0.00017316;5.90581E-15;-0.000146245
589;100.43;174.08;5.62;5.62;0.1;-0.524166667;-0.85;-0.00038961;0;-0.000332539
590;99.91;173.23;5.62;5.62;-0.1;-0.524166667;-0.85;0.00038961;0;0.000332539
591;99.38;172.38;5.62;5.62;0.1;-0.530833333;-0.85;0.00017316;0;0.000146245
592;98.85;171.53;5.62;5.62;0.4;-0.530833333;-0.85;-0.00017316;0;-0.000146245
593;98.32;170.68;5.63;5.63;0.4;-0.524166667;-0.85;0.00021645;5.90581E-15;0.000184744
594;97.8;169.83;5.63;5.63;0.1;-0.524166667;-0.85;0.000541126;0;0.00046186
595;97.27;168.98;5.63;5.63;0.0;-0.531666667;-0.85;-9.84302E-16;0;-8.3021E-16
596;96.74;168.13;5.63;5.63;0.0;-0.524166667;-0.85;-0.000541126;0;-0.00046186
597;96.22;167.28;5.63;5.63;0.0;-0.524166667;-0.85;-0.00021645;0;-0.000184744
598;95.69;166.43;5.63;5.63;0.0;-0.530833333;-0.85;0.00017316;5.90581E-15;0.000146245
599;95.16;165.58;5.63;5.63;0.0;-0.530833333;-0.85;-0.00017316;0;-0.000146245
600;94.63;164.73;5.63;5.63;0.0;-0.524166667;-0.85;0.00021645;-3.93721E-15;0.000184744
601;94.11;163.88;5.63;5.63;0.0;-0.524166667;-0.85;0.000541126;0;0.00046186
602;93.58;163.03;5.63;5.63;0.0;-0.531666667;-0.85;0;3.93721E-15;-2.07715E-15
603;93.05;162.18;5.63;5.63;0.0;-0.524166667;-0.85;6.49351E-05;5.90581E-15;5.54232E-05
604;92.53;161.33;5.63;5.63;0.0;-0.524166667;-0.85;-6.49351E-05;3.93721E-15;-5.54232E-05
605;92;160.48;5.63;5.63;0.0;-0.531666667;-0.85;0;0;0
606;91.47;159.63;5.63;5.63;0.0;-0.524166667;-0.85;6.49351E-05;0;5.54232E-05
607;90.95;158.78;5.63;5.63;0.0;-0.524166667;-0.85;-6.49351E-05;0;-5.54232E-05
608;90.42;157.93;5.63;5.63;0.0;-0.531666667;-0.85;0.000606061;0;0.000511183
609;89.89;157.08;5.63;5.63;0.0;-0.524166667;-0.85;0.00021645;1.9686E-15;0.000184744
610;89.37;156.23;5.63;5.63;0.0;-0.525;-0.85;-0.000238095;0;-0.000202951
611;88.84;155.38;5.63;5.63;0.1;-0.525;-0.85;0.000238095;0;0.000202951
612;88.32;154.53;5.63;5.63;0.4;-0.524166667;-0.85;-0.00021645;0;-0.000184744
613;87.79;153.68;5.64;5.64;0.4;-0.531666667;-0.85;-0.001818182;0.000606061;-0.001853288
614;87.26;152.83;5.64;5.64;0.1;-0.524166667;-0.85;-0.003268398;0.001969697;-0.003826357
615;86.74;151.98;5.64;5.64;0.0;-0.5225;-0.850833333;-0.004718615;0.002705628;-0.005453592
616;86.21;151.13;5.64;5.64;0.0;-0.540833333;-0.845833333;-0.00491342;0.003354978;-0.005900056
617;85.66;150.29;5.64;5.64;0.0;-0.551666667;-0.833333333;-0.00465368;0.002922078;-0.005500137
618;85.11;149.46;5.64;5.64;0.0;-0.55;-0.835;-0.003333333;0.002337662;-0.004070727
619;84.56;148.62;5.64;5.64;0.0;-0.55;-0.835;-0.001212121;0.000995671;-0.001560384
620;84.01;147.79;5.64;5.64;0.0;-0.55;-0.835;-9.84302E-16;0.00021645;-0.000119097
621;83.46;146.95;5.64;5.64;0.0;-0.55;-0.835;9.84302E-16;-0.00021645;0.000119097
622;82.91;146.12;5.64;5.64;0.0;-0.55;-0.835;9.84302E-16;0.00021645;-0.000119097
623;82.36;145.28;5.64;5.64;0.0;-0.55;-0.835;9.84302E-16;-0.00021645;0.000119097
624;81.81;144.45;5.64;5.64;0.0;-0.55;-0.835;9.84302E-16;0.00021645;-0.000119097
625;81.26;143.61;5.64;5.64;0.0;-0.55;-0.835;-9.84302E-16;-0.00021645;0.000119097
626;80.71;142.78;5.64;5.64;0.0;-0.55;-0.835;9.84302E-16;0.00021645;-0.000119097
627;80.16;141.94;5.64;5.64;0.0;-0.55;-0.835;-0.001212121;0.000995671;-0.001560384
628;79.61;141.11;5.64;5.64;0.0;-0.55;-0.835;-0.004545455;0.002943723;-0.005416736
629;79.06;140.27;5.64;5.64;-0.1;-0.548333333;-0.836666667;-0.007380952;0.004285714;-0.008516701
630;78.51;139.44;5.64;5.64;-0.4;-0.5575;-0.825;-0.008809524;0.005909091;-0.010699401
631;77.94;138.62;5.63;5.63;-0.4;-0.5875;-0.814166667;-0.008441558;0.005627706;-0.01005782
632;77.34;137.81;5.63;5.63;-0.1;-0.5975;-0.81;-0.006406926;0.005108225;-0.008082361
633;76.75;137;5.63;5.63;0.0;-0.589166667;-0.804166667;-0.003354978;0.002943723;-0.004473838
634;76.16;136.2;5.63;5.63;0.0;-0.59;-0.805;-0.000454545;0.000974026;-0.000946078
635;75.57;135.39;5.63;5.63;0.0;-0.59;-0.805;0.000606061;0.000238095;0.000349432
636;74.98;134.59;5.63;5.63;0.0;-0.59;-0.804166667;-0.000606061;-0.00021645;-0.000362501
637;74.39;133.78;5.63;5.63;0.0;-0.59;-0.811666667;-0.000757576;-0.000606061;-0.000254682
638;73.8;132.97;5.63;5.63;-0.1;-0.589166667;-0.804166667;-0.000584416;6.49351E-05;-0.000512987
639;73.21;132.17;5.63;5.63;-0.4;-0.595833333;-0.804166667;-0.00021645;-6.49351E-05;-0.000135027
640;72.61;131.36;5.62;5.62;-0.5;-0.595833333;-0.811666667;0.00021645;-2.9529E-15;0.000172105
641;72.02;130.55;5.62;5.62;-0.5;-0.589166667;-0.804166667;0.000584416;6.49351E-05;0.000435755
642;71.43;129.75;5.61;5.61;-0.5;-0.59;-0.804166667;0.000757576;-6.49351E-05;0.000652628
643;70.84;128.94;5.61;5.61;-0.7;-0.59;-0.811666667;-1.47645E-15;0.000606061;-0.000353905
644;70.25;128.13;5.6;5.60;-0.7;-0.59;-0.804166667;-0.002575758;0.001428571;-0.002937146
645;69.66;127.33;5.59;5.59;-0.8;-0.589166667;-0.805;-0.004675325;0.003095238;-0.005628207
646;69.07;126.52;5.59;5.58;-0.4;-0.593333333;-0.806666667;-0.006060606;0.004285714;-0.007401134
647;68.47;125.72;5.58;5.59;0.7;-0.610833333;-0.795;-0.006277056;0.004545455;-0.007707248
648;67.85;124.93;5.6;5.60;2.4;-0.621666667;-0.783333333;-0.00525974;0.004285714;-0.006783596
649;67.23;124.15;5.63;5.63;2.6;-0.62;-0.785;-0.003333333;0.003095238;-0.004531465
650;66.61;123.36;5.66;5.65;0.6;-0.62;-0.785833333;-0.001212121;0.001428571;-0.00183292
651;65.99;122.58;5.64;5.65;-1.1;-0.62;-0.778333333;-1.47645E-15;2.9529E-15;-3.02431E-15
652;65.37;121.8;5.63;5.63;-1.3;-0.62;-0.785833333;-4.92151E-16;-0.00021645;0.000133811
653;64.75;121.01;5.62;5.62;-1.0;-0.62;-0.785;0.003030303;-0.002186147;0.003730701
654;64.13;120.23;5.61;5.61;-1.0;-0.62;-0.785;0.006818182;-0.005692641;0.00887339
655;63.51;119.44;5.6;5.60;-0.8;-0.624166667;-0.7825;0.00974026;-0.007575758;0.012315353
656;62.89;118.66;5.59;5.59;-1.6;-0.595;-0.798333333;0.010822511;-0.008051948;0.013606821
657;62.32;117.84;5.58;5.57;-3.4;-0.565833333;-0.829166667;0.011558442;-0.008463203;0.01420854
658;61.75;117.01;5.52;5.53;-3.7;-0.57;-0.825833333;0.014545455;-0.009177489;0.017066331
659;61.18;116.19;5.49;5.49;-1.5;-0.5725;-0.8175;0.016450216;-0.0104329;0.019536159
660;60.61;115.37;5.5;5.50;0.4;-0.56;-0.8275;0.020454545;-0.011991342;0.023699698
661;60.07;114.53;5.51;5.50;2.3;-0.506666667;-0.855833333;0.031731602;-0.017489177;0.036611738
662;59.59;113.66;5.52;5.54;5.6;-0.485;-0.875833333;0.040909091;-0.020844156;0.045780308
663;59.1;112.78;5.63;5.61;6.9;-0.47;-0.886666667;0.048073593;-0.021774892;0.052303185
664;58.67;111.88;5.68;5.68;5.1;-0.370833333;-0.9275;0.053506494;-0.021255411;0.057702081
665;58.35;110.93;5.71;5.71;3.3;-0.311666667;-0.946666667;0.05495671;-0.019480519;0.058684688
666;58.04;109.99;5.75;5.75;3.5;-0.28;-0.9525;0.050735931;-0.015865801;0.053924446
667;57.8;109.02;5.78;5.78;3.5;-0.2;-0.9825;0.047251082;-0.011688312;0.048376295
668;57.63;108.03;5.82;5.82;3.6;-0.159166667;-0.9925;0.046255411;-0.008160173;0.046481019
669;57.47;107.04;5.85;5.86;3.3;-0.170833333;-0.983333333;0.045735931;-0.006277056;0.046314698
670;57.31;106.06;5.89;5.88;1.7;-0.091666667;-0.989166667;0.045865801;-0.002987013;0.046557817
671;57.29;105.06;5.89;5.89;0.0;0.001666667;-1.001666667;0.054329004;4.329E-05;0.054148206
672;57.29;104.06;5.88;5.88;-0.8;-0.006666667;-1.000833333;0.061558442;0.002554113;0.061434898
673;57.29;103.06;5.88;5.88;-0.5;0.038333333;-0.996666667;0.06012987;0.004848485;0.060585993
674;57.39;102.07;5.87;5.87;0.1;0.178333333;-0.979166667;0.058268398;0.008701299;0.059445057
675;57.63;101.1;5.88;5.88;0.9;0.251666667;-0.968333333;0.059090909;0.011320346;0.059978161
676;57.87;100.13;5.89;5.89;1.5;0.23;-0.973333333;0.052619048;0.012489177;0.054065855
677;58.11;99.16;5.91;5.91;1.5;0.2975;-0.950833333;0.040909091;0.011818182;0.042889451
678;58.47;98.23;5.92;5.92;1.5;0.385;-0.921666667;0.033658009;0.011774892;0.035678114
679;58.86;97.31;5.94;5.94;1.5;0.391666667;-0.919166667;0.038095238;0.016341991;0.041524186
680;59.25;96.39;5.95;5.95;1.5;0.391666667;-0.9225;0.041017316;0.019935065;0.045346146
681;59.65;95.47;5.97;5.97;1.5;0.409166667;-0.911666667;0.040454545;0.021926407;0.045952286
682;60.09;94.58;5.98;5.98;1.5;0.5125;-0.846666667;0.040649351;0.022575758;0.047437684
683;60.67;93.77;6;6.00;1.5;0.5975;-0.809166667;0.034307359;0.019458874;0.038702512
684;61.26;92.95;6.01;6.01;1.5;0.585;-0.815833333;0.022489177;0.012943723;0.025618826
685;61.84;92.14;6.03;6.03;1.5;0.585;-0.809166667;0.014329004;0.009675325;0.017333189
686;62.43;91.33;6.04;6.04;1.5;0.585;-0.81;0.013701299;0.012121212;0.018234757
687;63.01;90.52;6.06;6.06;1.5;0.5775;-0.815833333;0.021255411;0.018939394;0.028317005
688;63.6;89.71;6.07;6.07;1.5;0.628333333;-0.7775;0.025714286;0.021753247;0.033696066
689;64.27;88.97;6.09;6.09;1.4;0.690833333;-0.72;0.024177489;0.020714286;0.031925968
690;64.97;88.26;6.1;6.10;1.1;0.7075;-0.701666667;0.018766234;0.016212121;0.024902744
691;65.68;87.56;6.11;6.11;1.0;0.711666667;-0.704166667;0.012727273;0.011298701;0.016944027
692;66.39;86.85;6.12;6.12;1.0;0.704166667;-0.711666667;0.008419913;0.007878788;0.011500106
693;67.09;86.14;6.13;6.13;1.0;0.700833333;-0.7075;0.008614719;0.008614719;0.012284587
694;67.8;85.44;6.14;6.14;1.0;0.730833333;-0.685;0.009242424;0.00978355;0.013413898
695;68.55;84.77;6.15;6.15;0.9;0.753333333;-0.6625;0.009155844;0.009372294;0.013000861
696;69.3;84.11;6.16;6.16;0.6;0.75;-0.659166667;0.006818182;0.007251082;0.009977484
697;70.05;83.45;6.16;6.16;0.6;0.749166667;-0.66;0.006038961;0.007575758;0.009707039
698;70.8;82.79;6.17;6.17;0.9;0.755833333;-0.660833333;0.010064935;0.013614719;0.016740797
699;71.56;82.13;6.18;6.18;0.9;0.751666667;-0.659166667;0.015735931;0.020844156;0.026059865
700;72.31;81.48;6.19;6.19;0.6;0.77;-0.63;0.018614719;0.02504329;0.031491191
701;73.11;80.88;6.19;6.19;0.5;0.83;-0.56;0.012402597;0.017640693;0.02150653
702;73.96;80.35;6.2;6.20;0.3;0.849166667;-0.529166667;-0.000909091;0.00025974;-0.000260068
703;74.8;79.81;6.2;6.20;0.3;0.846666667;-0.531666667;-0.01508658;-0.018982684;-0.024110616
704;75.64;79.27;6.2;6.20;0.4;0.798333333;-0.59;-0.026818182;-0.033225108;-0.043289686
705;76.39;78.62;6.21;6.21;0.4;0.7225;-0.689166667;-0.031341991;-0.038203463;-0.049427301
706;77.1;77.91;6.21;6.21;0.3;0.708333333;-0.714166667;-0.027445887;-0.032121212;-0.041616556
707;77.81;77.2;6.21;6.21;0.4;0.7025;-0.7125;-0.020324675;-0.022099567;-0.02995403
708;78.5;76.48;6.22;6.22;0.4;0.6725;-0.736666667;-0.020714286;-0.017554113;-0.027271638
709;79.16;75.73;6.22;6.22;0.1;0.663333333;-0.746666667;-0.02987013;-0.022445887;-0.037330796
710;79.83;74.99;6.22;6.22;0.1;0.6775;-0.735833333;-0.038852814;-0.028484848;-0.047854876
711;80.49;74.24;6.22;6.22;0.4;0.5925;-0.798333333;-0.041861472;-0.029891775;-0.052033632
712;81.01;73.39;6.23;6.23;0.4;0.489166667;-0.873333333;-0.048333333;-0.030974026;-0.05719133
713;81.49;72.51;6.23;6.23;0.1;0.471666667;-0.8825;-0.050865801;-0.029632035;-0.05875305
714;81.96;71.63;6.23;6.23;0.1;0.4825;-0.874166667;-0.045692641;-0.023787879;-0.051654949
715;82.43;70.75;6.23;6.23;0.4;0.389166667;-0.915;-0.037077922;-0.016969697;-0.041228682
716;82.74;69.8;6.24;6.24;0.4;0.301666667;-0.955833333;-0.03521645;-0.014242424;-0.037695979
717;83.06;68.85;6.24;6.24;0.1;0.321666667;-0.95;-0.038636364;-0.013333333;-0.040629092
718;83.38;67.9;6.24;6.24;-0.1;0.320833333;-0.949166667;-0.040497835;-0.011038961;-0.041739498
719;83.69;66.95;6.24;6.24;0.1;0.284166667;-0.951666667;-0.039264069;-0.008593074;-0.040633041
720;83.93;65.99;6.24;6.24;0.4;0.174166667;-0.981666667;-0.04021645;-0.008658009;-0.041358538
721;84.05;64.99;6.25;6.25;0.4;0.109166667;-0.998333333;-0.042640693;-0.007597403;-0.04284596
722;84.17;64;6.25;6.25;0.1;0.125833333;-0.989166667;-0.047056277;-0.00487013;-0.047566526
723;84.3;63.01;6.25;6.25;0.0;0.139166667;-0.989166667;-0.05017316;-0.001645022;-0.050022179
724;84.42;62.02;6.25;6.25;0.0;0.045833333;-0.995833333;-0.051558442;0.00038961;-0.051808008
725;84.38;61.02;6.25;6.25;0.0;-0.0925;-0.995833333;-0.0504329;-0.00038961;-0.050168642
726;84.26;60.03;6.25;6.25;0.0;-0.1325;-0.989166667;-0.045649351;0.001038961;-0.045565122
727;84.13;59.04;6.25;6.25;0.0;-0.125;-0.989166667;-0.036580087;0.002900433;-0.036873546
728;84.01;58.05;6.25;6.25;0.0;-0.115833333;-0.9975;-0.027272727;0.004285714;-0.02735461
729;83.88;57.05;6.25;6.25;0.0;-0.18;-0.985833333;-0.02478355;0.004545455;-0.025089859
730;83.65;56.08;6.25;6.25;0.0;-0.243333333;-0.9675;-0.023008658;0.00508658;-0.023666419
731;83.41;55.11;6.25;6.25;0.0;-0.240833333;-0.97;-0.031493506;0.009090909;-0.032792153
732;83.17;54.14;6.25;6.25;0.0;-0.239166667;-0.970833333;-0.04012987;0.013917749;-0.042305968
733;82.93;53.17;6.25;6.25;0.0;-0.225833333;-0.970833333;-0.046212121;0.017164502;-0.049218354
734;82.68;52.21;6.25;6.25;0.0;-0.366666667;-0.925;-0.04978355;0.019047619;-0.053833816
735;82.2;51.32;6.25;6.25;0.0;-0.494166667;-0.879166667;-0.044004329;0.016558442;-0.045690414
736;81.73;50.44;6.25;6.25;0.0;-0.469166667;-0.879166667;-0.040930736;0.019220779;-0.045475854
737;81.26;49.56;6.25;6.25;0.0;-0.47;-0.879166667;-0.037121212;0.022142857;-0.043444068
738;80.79;48.68;6.25;6.25;0.0;-0.455;-0.896666667;-0.034458874;0.024350649;-0.041292229
739;80.32;47.79;6.25;6.25;0.0;-0.56;-0.82;-0.038961039;0.026406926;-0.047734846
740;79.67;47.04;6.25;6.25;-0.1;-0.665;-0.743333333;-0.035064935;0.023744589;-0.042185635
741;79.02;46.28;6.25;6.25;-0.4;-0.65;-0.760833333;-0.030606061;0.023203463;-0.038289801
742;78.37;45.52;6.24;6.24;-0.4;-0.65;-0.76;-0.028787879;0.026969697;-0.03940318
743;77.72;44.76;6.24;6.24;-0.1;-0.641666667;-0.769166667;-0.029632035;0.031731602;-0.042936922
744;77.07;44;6.24;6.24;0.0;-0.694166667;-0.711666667;-0.036038961;0.039393939;-0.053934503
745;76.32;43.35;6.24;6.24;0.0;-0.7925;-0.600833333;-0.03521645;0.038744589;-0.05272743
746;75.5;42.78;6.24;6.24;0.0;-0.831666667;-0.563333333;-0.032337662;0.038463203;-0.049534197
747;74.67;42.21;6.24;6.24;-0.1;-0.825833333;-0.57;-0.026298701;0.036515152;-0.044682383
748;73.85;41.64;6.24;6.24;-0.4;-0.8125;-0.580833333;-0.019848485;0.032900433;-0.038402825
749;73.03;41.07;6.23;6.23;-0.4;-0.86;-0.506666667;-0.017922078;0.031428571;-0.03630982
750;72.13;40.63;6.23;6.23;-0.3;-0.905833333;-0.419166667;-0.016320346;0.028896104;-0.033203352
751;71.23;40.21;6.23;6.23;-0.3;-0.905;-0.4175;-0.017164502;0.036190476;-0.040321226
752;70.32;39.79;6.22;6.22;-0.5;-0.911666667;-0.425833333;-0.016515152;0.044480519;-0.046707713
753;69.41;39.36;6.22;6.22;-0.5;-0.8975;-0.446666667;-0.015974026;0.04952381;-0.051196891
754;68.51;38.94;6.21;6.21;-0.3;-0.945;-0.294166667;-0.016948052;0.053939394;-0.057718952
755;67.52;38.77;6.21;6.21;-0.3;-0.991666667;-0.148333333;-0.015194805;0.048268398;-0.049716396
756;66.54;38.6;6.21;6.21;-0.4;-0.985;-0.175833333;-0.011904762;0.043419913;-0.044785106
757;65.55;38.42;6.2;6.20;-0.4;-0.985;-0.175;-0.007186147;0.037207792;-0.037858971
758;64.57;38.25;6.2;6.20;-0.3;-0.983333333;-0.188333333;-0.002922078;0.032900433;-0.032783641
759;63.58;38.07;6.2;6.20;-0.3;-0.995833333;-0.096666667;-0.003354978;0.037554113;-0.037663832
760;62.58;38.06;6.19;6.19;-0.5;-1.000833333;0.009166667;-0.002099567;0.036341991;-0.036257737
761;61.58;38.06;6.19;6.19;-0.5;-1;0.000833333;-0.000606061;0.037705628;-0.037705083
762;60.58;38.06;6.18;6.18;-0.3;-1.000833333;-0.0025;0.001948052;0.037359307;-0.037291913
763;59.58;38.06;6.18;6.18;-0.3;-0.995;0.0025;0.002922078;0.03495671;-0.035315998
764;58.59;38.09;6.18;6.18;-0.3;-0.99;0.108333333;0.003138528;0.036969697;-0.037397029
765;57.6;38.27;6.17;6.17;-0.5;-0.984166667;0.1875;0.002943723;0.033116883;-0.032959392
766;56.62;38.44;6.17;6.17;-0.5;-0.985;0.168333333;0.006580087;0.038181818;-0.038800453
767;55.63;38.61;6.16;6.16;-0.5;-0.985833333;0.174166667;0.011731602;0.043961039;-0.045232069
